Plugin,Metric
haproxy,{{ HOSTNAME }}.haproxy-backend-alive.gauge-session_max
haproxy,{{ HOSTNAME }}.haproxy-backend-alive.gauge-session_rate
haproxy,{{ HOSTNAME }}.haproxy-backend-alive.gauge-session_rate_max
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_git.counter-check_transitions
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_git.counter-downtime
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_git.counter-retries
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_git.counter-session_total
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_git.derive-bytes_in
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_git.derive-bytes_out
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_git.derive-denied_request
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_git.derive-denied_response
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_git.derive-error_connection
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_git.derive-error_response
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_git.derive-redistributed
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_git.gauge-queue_current
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_git.gauge-queue_max
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_git.gauge-session_current
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_git.gauge-session_limit
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_git.gauge-session_max
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_git.gauge-session_rate
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_git.gauge-session_rate_max
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.counter-check_transitions
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.counter-downtime
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.counter-retries
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.counter-session_total
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.derive-bytes_in
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.derive-bytes_out
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.derive-denied_request
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.derive-denied_response
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.derive-error_connection
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.derive-error_response
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.derive-redistributed
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.derive-response_1xx
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.derive-response_2xx
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.derive-response_3xx
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.derive-response_4xx
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.derive-response_5xx
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.derive-response_other
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.gauge-queue_current
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.gauge-queue_max
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.gauge-session_current
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.gauge-session_limit
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.gauge-session_max
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.gauge-session_rate
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_http.gauge-session_rate_max
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_ssh.counter-check_transitions
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_ssh.counter-downtime
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_ssh.counter-retries
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_ssh.counter-session_total
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_ssh.derive-bytes_in
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_ssh.derive-bytes_out
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_ssh.derive-denied_request
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_ssh.derive-denied_response
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_ssh.derive-error_connection
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_ssh.derive-error_response
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_ssh.derive-redistributed
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_ssh.gauge-queue_current
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_ssh.gauge-queue_max
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_ssh.gauge-session_current
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_ssh.gauge-session_limit
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_ssh.gauge-session_max
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_ssh.gauge-session_rate
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_ssh.gauge-session_rate_max
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.counter-check_transitions
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.counter-downtime
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.counter-retries
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.counter-session_total
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.derive-bytes_in
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.derive-bytes_out
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.derive-denied_request
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.derive-denied_response
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.derive-error_connection
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.derive-error_response
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.derive-redistributed
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.derive-response_1xx
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.derive-response_2xx
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.derive-response_3xx
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.derive-response_4xx
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.derive-response_5xx
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.derive-response_other
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.gauge-queue_current
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.gauge-queue_max
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.gauge-session_current
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.gauge-session_limit
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.gauge-session_max
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.gauge-session_rate
haproxy,{{ HOSTNAME }}.haproxy-backend-babeld_svn.gauge-session_rate_max
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.counter-check_transitions
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.counter-downtime
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.counter-retries
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.counter-session_total
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.derive-bytes_in
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.derive-bytes_out
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.derive-denied_request
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.derive-denied_response
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.derive-error_connection
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.derive-error_response
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.derive-redistributed
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.derive-response_1xx
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.derive-response_2xx
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.derive-response_3xx
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.derive-response_4xx
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.derive-response_5xx
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.derive-response_other
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.gauge-queue_current
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.gauge-queue_max
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.gauge-session_current
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.gauge-session_limit
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.gauge-session_max
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.gauge-session_rate
haproxy,{{ HOSTNAME }}.haproxy-backend-codeload.gauge-session_rate_max
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.counter-check_transitions
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.counter-retries
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.counter-session_total
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.derive-bytes_in
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.derive-bytes_out
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.derive-denied_request
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.derive-denied_response
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.derive-error_connection
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.derive-error_response
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.derive-redistributed
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.derive-response_1xx
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.derive-response_2xx
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.derive-response_3xx
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.derive-response_4xx
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.derive-response_5xx
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.derive-response_other
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.gauge-queue_current
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.gauge-queue_max
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.gauge-session_current
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.gauge-session_limit
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.gauge-session_max
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.gauge-session_rate
haproxy,{{ HOSTNAME }}.haproxy-backend-dumbhttp.gauge-session_rate_max
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.counter-check_transitions
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.counter-downtime
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.counter-retries
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.counter-session_total
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.derive-bytes_in
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.derive-bytes_out
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.derive-denied_request
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.derive-denied_response
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.derive-error_connection
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.derive-error_response
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.derive-redistributed
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.derive-response_1xx
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.derive-response_2xx
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.derive-response_3xx
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.derive-response_4xx
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.derive-response_5xx
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.derive-response_other
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.gauge-queue_current
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.gauge-queue_max
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.gauge-session_current
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.gauge-session_limit
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.gauge-session_max
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.gauge-session_rate
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage.gauge-session_rate_max
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.counter-check_transitions
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.counter-downtime
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.counter-retries
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.counter-session_total
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.derive-bytes_in
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.derive-bytes_out
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.derive-denied_request
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.derive-denied_response
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.derive-error_connection
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.derive-error_response
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.derive-redistributed
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.derive-response_1xx
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.derive-response_2xx
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.derive-response_3xx
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.derive-response_4xx
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.derive-response_5xx
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.derive-response_other
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.gauge-queue_current
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.gauge-queue_max
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.gauge-session_current
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.gauge-session_limit
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.gauge-session_max
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.gauge-session_rate
haproxy,{{ HOSTNAME }}.haproxy-backend-enterprise_manage_backup.gauge-session_rate_max
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.counter-check_transitions
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.counter-downtime
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.counter-retries
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.counter-session_total
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.derive-bytes_in
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.derive-bytes_out
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.derive-denied_request
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.derive-denied_response
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.derive-error_connection
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.derive-error_response
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.derive-redistributed
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.derive-response_1xx
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.derive-response_2xx
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.derive-response_3xx
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.derive-response_4xx
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.derive-response_5xx
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.derive-response_other
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.gauge-queue_current
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.gauge-queue_max
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.gauge-session_current
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.gauge-session_limit
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.gauge-session_max
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.gauge-session_rate
haproxy,{{ HOSTNAME }}.haproxy-backend-ghes_manage.gauge-session_rate_max
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.counter-check_transitions
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.counter-downtime
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.counter-retries
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.counter-session_total
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.derive-bytes_in
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.derive-bytes_out
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.derive-denied_request
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.derive-denied_response
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.derive-error_connection
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.derive-error_response
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.derive-redistributed
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.derive-response_1xx
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.derive-response_2xx
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.derive-response_3xx
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.derive-response_4xx
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.derive-response_5xx
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.derive-response_other
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.gauge-queue_current
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.gauge-queue_max
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.gauge-session_current
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.gauge-session_limit
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.gauge-session_max
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.gauge-session_rate
haproxy,{{ HOSTNAME }}.haproxy-backend-lfs_server.gauge-session_rate_max
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.counter-check_transitions
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.counter-downtime
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.counter-retries
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.counter-session_total
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.derive-bytes_in
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.derive-bytes_out
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.derive-denied_request
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.derive-denied_response
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.derive-error_connection
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.derive-error_response
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.derive-redistributed
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.derive-response_1xx
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.derive-response_2xx
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.derive-response_3xx
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.derive-response_4xx
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.derive-response_5xx
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.derive-response_other
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.gauge-queue_current
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.gauge-queue_max
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.gauge-session_current
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.gauge-session_limit
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.gauge-session_max
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.gauge-session_rate
haproxy,{{ HOSTNAME }}.haproxy-backend-pages_lua.gauge-session_rate_max
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.counter-check_transitions
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.counter-downtime
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.counter-retries
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.counter-session_total
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.derive-bytes_in
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.derive-bytes_out
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.derive-denied_request
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.derive-denied_response
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.derive-error_connection
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.derive-error_response
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.derive-redistributed
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.derive-response_1xx
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.derive-response_2xx
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.derive-response_3xx
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.derive-response_4xx
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.derive-response_5xx
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.derive-response_other
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.gauge-queue_current
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.gauge-queue_max
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.gauge-session_current
haproxy,{{ HOSTNAME }}.haproxy-backend-static_maintenance.gauge-session_limit
